F3METL Index,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,INDX_GENERAL_EARN
10/07/2018,4712.87,4777.26,4666.66,4746.3,2888352,1578.24,863.56
11/07/2018,4746.3,4746.3,4468.52,4522.12,3634462,1578.24,863.56
12/07/2018,4522.12,4571.45,4476.73,4559.79,3588023,1578.24,863.56
13/07/2018,4559.79,4670.92,4559.79,4633.34,4890212,1578.24,863.56
16/07/2018,4633.34,4661.57,4541.34,4571.82,2531845,1578.24,863.56
17/07/2018,4571.82,4670.54,4523.2,4647.44,3945805,1578.24,863.56
18/07/2018,4647.44,4776.55,4645.02,4773.54,4589805,1578.24,863.56
19/07/2018,4773.54,4783.2,4641.35,4694.82,5143898,1578.24,863.56
20/07/2018,4694.82,4742.14,4622.28,4698.75,5238830,1578.24,863.56
23/07/2018,4698.75,4754.66,4643.2,4698.51,3484623,1578.24,863.56
24/07/2018,4698.51,4964.34,4698.51,4932.73,5415372,1578.24,863.56
25/07/2018,4932.73,4932.73,4814.79,4845.56,5530355,1578.24,863.56
26/07/2018,4845.56,4986.76,4845.56,4982.24,4632405,1578.24,863.56
27/07/2018,4982.24,5101.27,4960.77,4964.9,5212551,1578.24,863.56
30/07/2018,4964.9,5028.32,4864.14,4955.77,3631928,1578.24,863.56
31/07/2018,4955.77,5101.8,4902.63,5055.55,4626537,1578.24,863.56
01/08/2018,5055.55,5078.39,4969.95,5035.7,4988505,1578.24,863.56
02/08/2018,5035.7,5035.7,4744.47,4754.52,12347125,1578.24,863.56
03/08/2018,4754.52,4871.3,4734.17,4837.13,11051106,1578.24,863.56
06/08/2018,4837.13,4927.42,4824.98,4838.76,6893742,1578.24,863.56
07/08/2018,4838.76,4978.33,4838.76,4932.23,8345914,1578.24,863.56
08/08/2018,4932.23,4982.87,4878.76,4942.52,3874713,1578.24,863.56
09/08/2018,4942.52,5033.42,4838.73,5003.62,5711555,1578.24,863.56
10/08/2018,5003.62,5003.62,4526.43,4604.45,9405161,1578.24,863.56
13/08/2018,4604.45,4718,4467.12,4677.77,3998633,1578.24,863.56
14/08/2018,4677.77,4751.17,4581.25,4656.64,5429024,1578.24,863.56
15/08/2018,4656.64,4660.53,4342.45,4385.5,7782131,1578.24,863.56
16/08/2018,4385.5,4397.24,4159.94,4182.47,5815146,1578.24,863.56
17/08/2018,4182.47,4255.04,4125.31,4199.02,5997814,1578.24,863.56
20/08/2018,4199.02,4446.38,4199.02,4300.36,6993485,1578.24,863.56
21/08/2018,4300.36,4348.91,4245.87,4337.39,5129048,1578.24,863.56
22/08/2018,4337.39,4337.39,4216.19,4306.54,4493799,1578.24,863.56
23/08/2018,4306.54,4384.77,4273.12,4349.58,4084589,1578.24,863.56
24/08/2018,4349.58,4412.27,4323.88,4402.64,3981769,1578.24,863.56
27/08/2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1578.24,863.56
28/08/2018,4402.64,4704.98,4402.64,4623.13,5675933,1578.24,863.56
29/08/2018,4623.13,4658.79,4564.96,4626.36,3873469,1578.24,863.56
30/08/2018,4626.36,4642.03,4531.26,4541.61,3857786,1578.24,863.56
31/08/2018,4541.61,4553.71,4415.39,4431.98,5777600,1578.24,863.56
03/09/2018,4431.98,4566.42,4431.98,4528.43,2782262,1578.24,863.56
04/09/2018,4528.43,4546.57,4400.4,4423.01,4413155,1578.24,863.56
05/09/2018,4423.01,4423.01,4312.64,4355.45,6112487,1578.24,863.56
06/09/2018,4355.45,4432.57,4318.45,4342.43,4213178,1578.24,863.56
07/09/2018,4342.43,4352.73,4232.35,4277.66,5059690,1578.24,863.56
10/09/2018,4277.66,4295.75,4208.55,4228.81,6241916,1578.24,863.56
11/09/2018,4228.81,4245.64,4116.02,4151.38,4822145,1578.24,863.56
12/09/2018,4151.38,4253.3,4140.05,4233.86,3923569,1578.24,863.56
13/09/2018,4233.86,4338.49,4209.84,4234.96,3291681,1578.24,863.56
14/09/2018,4234.96,4341.52,4234.96,4330.79,3294050,1578.24,863.56
17/09/2018,4330.79,4437.87,4294.48,4428.39,2857803,1578.24,863.56
18/09/2018,4428.39,4579.79,4428.39,4560.58,5245595,1578.24,863.56
19/09/2018,4560.58,4773.87,4523.29,4731.31,5670320,1578.24,863.56
20/09/2018,4731.31,4819.34,4719.78,4808.96,5211706,1578.24,863.56
21/09/2018,4808.96,4950.66,4808.96,4950.66,12517752,1578.24,863.56
24/09/2018,4950.66,5005.45,4867.83,4959.88,4036196,1578.24,863.56
25/09/2018,4959.88,5120.38,4959.69,5112.67,5802913,1578.24,863.56
26/09/2018,5112.67,5144.01,5066.08,5102.17,7652552,1578.24,863.56
27/09/2018,5102.17,5146.23,5051.58,5112.31,4784918,1578.24,863.56
28/09/2018,5112.31,5171.87,5070.04,5150.24,4143585,1578.24,863.56
01/10/2018,5150.24,5202.15,5101.65,5161.89,3211494,1578.24,863.56
02/10/2018,5161.89,5262.87,5112.6,5261.57,4707722,1578.24,863.56
03/10/2018,5261.57,5376.65,5252.34,5322.54,5236972,1578.24,863.56
04/10/2018,5322.54,5406.63,5278.08,5278.08,7229135,1578.24,863.56
05/10/2018,5278.08,5278.08,5120.18,5126.4,6700624,1578.24,863.56
08/10/2018,5126.4,5140.48,5006.63,5065.22,2857217,1578.24,863.56
09/10/2018,5065.22,5316.26,5065.22,5217.96,6364298,1578.24,863.56
10/10/2018,5217.96,5256.91,4956.14,4956.82,4403705,1578.24,863.56
11/10/2018,4956.82,4956.82,4724.66,4797.91,7220110,1578.24,863.56
12/10/2018,4797.91,5048.12,4797.91,4989.84,5425440,1578.24,863.56
15/10/2018,4989.84,5064.37,4982.29,5049.95,3479387,1578.24,863.56
16/10/2018,5049.95,5123.86,4961.62,5116.28,3692996,1578.24,863.56
17/10/2018,5116.28,5271.31,5077.17,5135.9,4347975,1578.24,863.56
18/10/2018,5135.9,5170.85,5073.44,5117.09,3603204,1578.24,863.56
19/10/2018,5117.09,5298.34,4901.11,4901.11,4016690,1578.24,863.56
22/10/2018,4901.11,5006.62,4862.99,4869.65,4712804,1578.24,863.56
23/10/2018,4869.65,4869.65,4719.42,4803.74,6278146,1578.24,863.56
24/10/2018,4803.74,5032.85,4803.74,4883.19,6125767,1578.24,863.56
25/10/2018,4883.19,5181.33,4758.03,4990.58,7450072,1578.24,863.56
26/10/2018,4990.58,4990.58,4584.36,4716.81,6279548,1578.24,863.56
29/10/2018,4716.81,5048.69,4716.81,4908.62,5589598,1578.24,863.56
30/10/2018,4908.62,5135.81,4849.52,4898.25,4595407,1578.24,863.56
31/10/2018,4898.25,5067.19,4859.77,5009.81,7039569,1578.24,863.56
01/11/2018,5009.81,5165.93,4967.74,5133.58,5894521,1578.24,863.56
02/11/2018,5133.58,5394.99,5112.64,5121.29,5404376,1578.24,863.56
05/11/2018,5121.29,5418.68,5109.21,5308.77,4481183,1578.24,863.56
06/11/2018,5308.77,5343.33,5208.09,5226.86,4200545,1578.24,863.56
07/11/2018,5226.86,5391.47,5226.86,5293.92,3235574,1578.24,863.56
08/11/2018,5293.92,5369.16,5279.62,5369.16,3766016,1578.24,863.56
09/11/2018,5369.16,5369.16,5104.41,5157.51,4273205,1578.24,863.56
12/11/2018,5157.51,5312.99,5028.42,5028.42,6178520,1578.24,863.56
13/11/2018,5028.42,5120.64,4887.54,4972.5,4779487,1578.24,863.56
14/11/2018,4972.5,4972.5,4772.78,4826.75,5487614,1578.24,863.56
15/11/2018,4826.75,5086.69,4826.75,5062.2,3949509,1578.24,863.56
16/11/2018,5062.2,5185.02,5062.2,5122.62,3442129,1578.24,863.56
19/11/2018,5122.62,5234.59,5066.07,5076.25,3536517,1578.24,863.56
20/11/2018,5076.25,5079.89,4760.6,4814.61,5460170,1578.24,863.56
21/11/2018,4814.61,4894.33,4749.95,4876.39,3696784,1578.24,863.56
22/11/2018,4876.39,4876.39,4562.06,4591.8,3939070,1578.24,863.56
23/11/2018,4591.8,4591.8,4344.81,4394.3,5042114,1578.24,863.56
26/11/2018,4394.3,4479.01,4324.4,4414.7,6646076,1578.24,863.56
27/11/2018,4414.7,4427.28,4293.73,4299.15,6090910,1578.24,863.56
28/11/2018,4299.15,4367.31,4207.29,4230.76,6235551,1578.24,863.56
29/11/2018,4230.76,4383.43,4230.76,4295.25,4924410,1578.24,863.56
30/11/2018,4295.25,4329.63,4192.22,4192.22,14136983,1578.24,863.56
03/12/2018,4192.22,4588.27,4192.22,4513.46,8815844,1578.24,863.56
04/12/2018,4513.46,4565.06,4475.15,4500.84,5204957,1578.24,863.56
05/12/2018,4500.84,4503.88,4381.11,4432.26,3780148,1578.24,863.56
06/12/2018,4432.26,4432.26,4283.74,4301.79,6138137,1578.24,863.56
07/12/2018,4301.79,4589.34,4301.79,4455.81,4370998,1578.24,863.56
10/12/2018,4455.81,4455.81,4298.91,4320.23,4178993,1578.24,863.56
11/12/2018,4320.23,4465.29,4319.17,4438.44,5371649,1578.24,863.56
12/12/2018,4438.44,4501.25,4391.11,4475.67,5139363,1578.24,863.56
13/12/2018,4475.67,4590.3,4400.59,4487.68,4036077,1586.27,867.95
14/12/2018,4487.68,4487.68,4325.37,4345.73,5149552,1586.27,867.95
17/12/2018,4345.73,4383.95,4263.92,4336.78,3888417,1586.27,867.95
18/12/2018,4336.78,4442.04,4285.19,4319.86,4723925,1586.27,867.95
19/12/2018,4319.86,4505.54,4319.86,4490.86,4976500,1586.27,867.95
20/12/2018,4490.86,4551.05,4306.6,4458.75,4118771,1586.27,867.95
21/12/2018,4458.75,4569.29,4429.35,4559.22,5026231,1586.27,867.95
24/12/2018,4559.22,4559.22,4401.43,4429.99,692491,1586.27,867.95
25/12/2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1586.27,867.95
26/12/2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1586.27,867.95
27/12/2018,4429.99,4549.49,4337.34,4396.79,2529895,1586.27,867.95
28/12/2018,4396.79,4582.49,4396.79,4523.87,2533418,1586.27,867.95
31/12/2018,4523.87,4591.54,4479.64,4498.55,747885,1743.55,1137.99
01/01/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1743.55,1137.99
02/01/2019,4498.55,4503.89,4243.44,4468.58,5954401,1743.55,1137.99
03/01/2019,4468.58,4468.58,4146.55,4175.99,3830623,1743.55,1137.99
04/01/2019,4175.99,4450.52,4134.63,4440.08,4419220,1743.55,1137.99
07/01/2019,4440.08,4566.83,4440.08,4480.81,3987089,1743.55,1137.99
08/01/2019,4480.81,4511.05,4409.53,4482.06,3697574,1743.55,1137.99
09/01/2019,4482.06,4677.81,4481.62,4598.81,5360560,1743.55,1137.99
10/01/2019,4598.81,4649.24,4550.13,4604.98,3749775,1743.55,1137.99
11/01/2019,4604.98,4658.33,4549.12,4566.74,3709352,1743.55,1137.99
14/01/2019,4566.74,4639.02,4518.13,4578.2,2788227,1743.55,1137.99
15/01/2019,4578.2,4660.6,4529.77,4529.77,3039828,1743.55,1137.99
16/01/2019,4529.77,4622.32,4352.4,4379.41,2883719,1743.55,1137.99
17/01/2019,4379.41,4382.17,4333.33,4371.27,1692343,1743.55,1137.99
18/01/2019,4371.27,4473.5,4371.27,4427.15,2583080,1743.55,1137.99
21/01/2019,4427.15,4504.03,4372.4,4403.01,1884965,1743.55,1137.99
22/01/2019,4403.01,4407.06,4266.63,4278.28,2410035,1743.55,1137.99
23/01/2019,4278.28,4424.96,4242.6,4338.69,2629292,1743.55,1137.99
24/01/2019,4338.69,4419.9,4302.25,4395.38,2148405,1743.55,1137.99
25/01/2019,4395.38,4469.45,4390.16,4469.45,2530649,1743.55,1137.99
28/01/2019,4469.45,4646.7,4469.45,4510.51,4221790,1743.55,1137.99
29/01/2019,4510.51,4645.94,4510.51,4596.82,4023033,1743.55,1137.99
30/01/2019,4596.82,4765.55,4596.82,4706.12,5083766,1743.55,1137.99
31/01/2019,4706.12,4925.07,4706.12,4911.54,6115179,1743.55,1137.99
01/02/2019,4911.54,5076.75,4911.54,4999.07,4861287,1743.55,1137.99
04/02/2019,4999.07,5023.36,4833.98,4935.5,7128711,1743.55,1137.99
05/02/2019,4935.5,5032.6,4892.16,4951.05,4825739,1743.55,1137.99
06/02/2019,4951.05,5156.91,4951.05,5145.64,3966252,1743.55,1137.99
07/02/2019,5145.64,5171.45,5070.78,5099.95,2930305,1743.55,1137.99
08/02/2019,5099.95,5160.36,5068.06,5081.54,3543538,1743.55,1137.99
11/02/2019,5081.54,5204.48,5081.54,5131.12,4580858,1743.55,1137.99
12/02/2019,5131.12,5163.01,5107.94,5157.79,3336287,1743.55,1137.99
13/02/2019,5157.79,5223.67,5135.68,5172.65,3596916,1743.55,1137.99
14/02/2019,5172.65,5172.65,5049.92,5056.7,2982091,1743.55,1137.99
15/02/2019,5056.7,5286.22,5038.19,5201.68,2767184,1743.55,1137.99
18/02/2019,5201.68,5245.2,5167.77,5212.54,1919225,1743.55,1137.99
19/02/2019,5212.54,5249.8,5184.03,5240.69,2467772,1743.55,1137.99
20/02/2019,5240.69,5275.04,5147.75,5262.48,4219036,1743.55,1137.99
21/02/2019,5262.48,5338.64,5202.66,5237.44,4132225,1743.55,1137.99
22/02/2019,5237.44,5414.86,5237.44,5357.44,2475950,1743.55,1137.99
25/02/2019,5357.44,5458.85,5357.44,5398.16,2741909,1743.55,1137.99
26/02/2019,5398.16,5435.48,5350.96,5429.38,2821348,1743.55,1137.99
27/02/2019,5429.38,5429.38,5326.13,5369.11,2570131,1743.55,1137.99
28/02/2019,5369.11,5494.83,5262.76,5422.19,4165059,1743.55,1137.99
01/03/2019,5422.19,5531.04,5337.92,5515.82,3563680,1743.55,1137.99
04/03/2019,5515.82,5628.17,5515.82,5596.91,2782131,1743.55,1137.99
05/03/2019,5596.91,5703.56,5596.91,5669.76,3623603,1743.55,1137.99
06/03/2019,5669.76,5832.71,5654.6,5817.11,7154553,1743.55,1137.99
07/03/2019,5817.11,5817.11,5499.73,5569.21,3847930,1743.55,1137.99
08/03/2019,5569.21,5570.94,5449.7,5555.06,3122001,1743.55,1137.99
11/03/2019,5555.06,5696.38,5555.06,5687.71,2127035,1743.55,1137.99
12/03/2019,5687.71,5827.53,5670.23,5805.91,4294391,1743.55,1137.99
13/03/2019,5805.91,5880.84,5778.05,5880.84,3849359,1743.55,1137.99
14/03/2019,5880.84,5940.51,5821.35,5867.84,4342404,1743.55,1137.99
15/03/2019,5867.84,5959.45,5831.36,5840.24,4757314,1743.55,1137.99
18/03/2019,5840.24,6026.6,5840.24,5963.7,4305472,1743.55,1137.99
19/03/2019,5963.7,5963.7,5515.09,5734.74,11882526,1743.55,1137.99
20/03/2019,5734.74,5734.74,5615.85,5658.89,6148936,1743.55,1137.99
21/03/2019,5658.89,5823.24,5658.89,5737.68,5247539,1743.55,1137.99
22/03/2019,5737.68,5798.72,5572.93,5594.23,3842025,1743.55,1137.99
25/03/2019,5594.23,5625.51,5488.73,5592.02,2789817,1743.55,1137.99
26/03/2019,5592.02,5748.71,5592.02,5700.63,2369130,1743.55,1137.99
27/03/2019,5700.63,5778.62,5673.46,5725.06,3197876,1743.55,1137.99
28/03/2019,5725.06,5818.49,5725.06,5726.74,2364353,1743.55,1137.99
29/03/2019,5726.74,5797.92,5698.65,5792.05,3611223,1743.55,1137.99
01/04/2019,5792.05,6018.41,5792.05,6009.03,4396344,1743.55,1137.99
02/04/2019,6009.03,6068.29,5901.04,6005.3,3715148,1743.55,1137.99
03/04/2019,6005.3,6172.38,6005.3,6105.39,4974230,1743.55,1137.99
04/04/2019,6105.39,6122.09,5992.46,6043.23,2355976,1743.55,1137.99
05/04/2019,6043.23,6175.04,6011.87,6158.37,2883687,1743.55,1137.99
08/04/2019,6158.37,6224.6,6144.73,6169.91,3099568,1743.55,1137.99
09/04/2019,6169.91,6227.45,6107.18,6158.46,6165841,1743.55,1137.99
10/04/2019,6158.46,6237.08,6156.34,6219,2624297,1743.55,1137.99
11/04/2019,6219,6245.92,6089.9,6089.9,3041061,1743.55,1137.99
12/04/2019,6089.9,6207.27,6062.96,6207.27,3639657,1743.55,1137.99
15/04/2019,6207.27,6250.04,6149.46,6190.57,2366969,1743.55,1137.99
16/04/2019,6190.57,6390.71,6187.94,6325.86,4226273,1743.55,1137.99
17/04/2019,6325.86,6350.12,6188.99,6325.34,5036232,1743.55,1137.99
18/04/2019,6325.34,6375.1,6263.34,6316.27,3553914,1743.55,1137.99
19/04/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1743.55,1137.99
22/04/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1743.55,1137.99
23/04/2019,6316.27,6362.58,6203.28,6213.31,4592500,1743.55,1137.99
24/04/2019,6213.31,6251.55,6105.69,6123.41,3558906,1743.55,1137.99
25/04/2019,6123.41,6158.6,6019.84,6064.31,4306081,1743.55,1137.99
26/04/2019,6064.31,6077.97,5700.48,5700.48,13415953,1743.55,1137.99
29/04/2019,5700.48,5818.76,5628.06,5732.68,9361842,1743.55,1137.99
30/04/2019,5732.68,5752.76,5666.19,5670.58,5717591,1743.55,1137.99
01/05/2019,5670.58,5766.53,5657.38,5734.76,3780205,1743.55,1137.99
02/05/2019,5734.76,5734.76,5498.22,5586.67,6489494,1750.28,1142.39
03/05/2019,5586.67,5668.42,5567.96,5596.44,3656508,1750.28,1142.39
06/05/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1750.28,1142.39
07/05/2019,5596.44,5659.48,5521.27,5546.37,5952230,1750.28,1142.39
08/05/2019,5546.37,5623,5390.53,5506.16,5909153,1750.28,1142.39
09/05/2019,5506.16,5506.16,5368.46,5387.65,3567561,1750.28,1142.39
10/05/2019,5387.65,5506.49,5371.5,5408.75,3536635,1750.28,1142.39
13/05/2019,5408.75,5408.75,5140.1,5159.06,7016168,1750.28,1142.39
14/05/2019,5159.06,5438.1,5159.06,5384.09,7423225,1750.28,1142.39
15/05/2019,5384.09,5432.45,5216.65,5374.32,4778516,1750.28,1142.39
16/05/2019,5374.32,5484.82,5365.35,5423.07,4804677,1750.28,1142.39
17/05/2019,5423.07,5447.63,5281.5,5323.09,4328028,1750.28,1142.39
20/05/2019,5323.09,5431.33,5323.09,5372.95,5534516,1750.28,1142.39
21/05/2019,5372.95,5458.61,5361.52,5458.61,5045007,1750.28,1142.39
22/05/2019,5458.61,5531.98,5429.7,5443.46,4599692,1750.28,1142.39
23/05/2019,5443.46,5529.93,5372.11,5406.33,6375165,1750.28,1142.39
24/05/2019,5406.33,5662,5406.33,5596.48,6333309,1750.28,1142.39
27/05/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1750.28,1142.39
28/05/2019,5596.48,5694.61,5450.15,5474.5,45193036,1750.28,1142.39
29/05/2019,5474.5,5575.26,5296.24,5387,4156441,1750.28,1142.39
30/05/2019,5387,5557.91,5387,5522.44,3088194,1750.28,1142.39
31/05/2019,5522.44,5522.44,5407.57,5491.58,9576412,1750.28,1142.39
03/06/2019,5491.58,5612.46,5381.54,5603.29,5611433,1750.28,1142.39
04/06/2019,5603.29,5726.96,5550.96,5675.64,5796661,1750.28,1142.39
05/06/2019,5675.64,5731.8,5628.32,5706.77,5684894,1750.28,1142.39
06/06/2019,5706.77,5847.04,5663.42,5769.7,5824457,1750.28,1142.39
07/06/2019,5769.7,5968.23,5754.46,5913.5,5927223,1750.28,1142.39
10/06/2019,5913.5,6065.62,5913.5,6050.8,4239986,1750.28,1142.39
11/06/2019,6050.8,6242.89,6050.8,6184.25,6839169,1750.28,1142.39
12/06/2019,6184.25,6300.46,6168.69,6282.4,10725623,1750.28,1142.39
13/06/2019,6282.4,6422.33,6199.93,6422.33,4671541,1750.28,1142.39
14/06/2019,6422.33,6484.1,6383.36,6457.25,4291184,1750.28,1142.39
17/06/2019,6457.25,6568.77,6445.93,6551.03,4795906,1750.28,1142.39
18/06/2019,6551.03,6565.51,6403.04,6498.93,6880799,1750.28,1142.39
19/06/2019,6498.93,6549.74,6247.42,6283.56,7102569,1750.28,1142.39
20/06/2019,6283.56,6304.62,5992.8,6117.16,13078802,1750.28,1142.39
21/06/2019,6117.16,6148.55,5974.49,6007.44,10122348,1750.28,1142.39
24/06/2019,6007.44,6053.62,5951.36,6028.57,4923273,1754.73,1144.82
25/06/2019,6028.57,6172.47,6024.75,6051.67,4839370,1754.73,1144.82
26/06/2019,6051.67,6278.12,6043.22,6249.66,4184908,1754.73,1144.82
27/06/2019,6249.66,6299.04,6151.23,6193.6,3283148,1754.73,1144.82
28/06/2019,6193.6,6285.96,6070.75,6285.96,5838881,1754.73,1144.82
01/07/2019,6285.96,6388.32,6270.72,6299.78,3634491,1709.76,912.25
02/07/2019,6299.78,6365.23,6282.55,6340.29,3716860,1709.76,912.25
03/07/2019,6340.29,6427.49,6294.72,6344.5,3519088,1709.76,912.25
04/07/2019,6344.5,6344.5,6110.52,6166.9,3601082,1709.76,912.25
05/07/2019,6166.9,6166.9,5891.88,5929.82,5512762,1709.76,912.25
08/07/2019,5929.82,5994.96,5889.52,5958.99,5229861,1709.76,912.25
09/07/2019,5958.99,5958.99,5845.51,5903.33,4068103,1709.76,912.25
10/07/2019,5903.33,5964.57,5845.93,5914.88,4810167,1709.76,912.25
11/07/2019,5914.88,5997.55,5775.32,5800.47,3341950,1709.76,912.25
12/07/2019,5800.47,5928.7,5800.47,5864.48,2892503,1709.76,912.25
15/07/2019,5864.48,6017.03,5864.48,5992.29,2841550,1709.76,912.25
16/07/2019,5992.29,6123.51,5992.29,6098.97,3645878,1709.76,912.25
17/07/2019,6098.97,6151.03,6047.22,6108.15,3718161,1709.76,912.25
18/07/2019,6108.15,6108.15,5974.36,6025.06,2923221,1709.76,912.25
19/07/2019,6025.06,6147.1,6025.06,6079.49,3258135,1709.76,912.25
22/07/2019,6079.49,6218.23,6079.49,6184.62,2952551,1709.76,912.25
23/07/2019,6184.62,6320.88,6184.62,6296.24,3234189,1709.76,912.25
24/07/2019,6296.24,6296.24,6129.88,6141.01,3458171,1709.76,912.25
25/07/2019,6141.01,6238.41,6080.4,6128.33,3700215,1709.76,912.25
26/07/2019,6128.33,6128.33,5983.51,6116.47,2948065,1709.76,912.25
29/07/2019,6116.47,6249.23,6116.47,6220.06,3714707,1709.76,912.25
30/07/2019,6220.06,6294.07,6190.79,6231.61,2708795,1709.76,912.25
31/07/2019,6231.61,6373.84,6075.24,6095.34,4391891,1709.76,912.25
01/08/2019,6095.34,6096.17,5944.95,6036.89,4375710,1709.76,912.25
02/08/2019,6036.89,6036.89,5690.76,5741.89,7111692,1709.76,912.25
05/08/2019,5741.89,5741.89,5529.53,5659,4389516,1709.76,912.25
06/08/2019,5659,5727.23,5574.77,5607.15,6237961,1709.76,912.25
07/08/2019,5607.15,5652.7,5536.73,5559.61,4887087,1709.76,912.25
08/08/2019,5559.61,5730.51,5559.61,5718.77,3574428,1709.76,912.25
09/08/2019,5718.77,5718.77,5277.83,5277.83,8072271,1709.76,912.25
12/08/2019,5277.83,5368.32,5188.35,5293.19,3858252,1709.76,912.25
13/08/2019,5293.19,5343.9,5147.25,5265.48,4995673,1709.76,912.25
14/08/2019,5265.48,5265.48,4997.7,5026.46,5806781,1709.76,912.25
15/08/2019,5026.46,5026.46,4640.58,4750.46,6597511,1709.76,912.25
16/08/2019,4750.46,4750.46,4644.75,4704.94,3912342,1709.76,912.25
19/08/2019,4704.94,4826.08,4704.94,4791.64,5025727,1709.76,912.25
20/08/2019,4791.64,4828.13,4710.48,4717.23,3259069,1709.76,912.25
21/08/2019,4717.23,4782.17,4682.9,4696.5,3724646,1709.76,912.25
22/08/2019,4696.5,4717.04,4545.93,4622.73,6350532,1709.76,912.25
23/08/2019,4622.73,4682.57,4520.63,4554.49,3930461,1709.76,912.25
26/08/2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1709.76,912.25
27/08/2019,4554.49,4606.9,4467.39,4533.24,6032558,1709.76,912.25
28/08/2019,4533.24,4595.04,4506.12,4554.12,4077206,1709.76,912.25
29/08/2019,4554.12,4638.96,4524.29,4581.39,4051094,1709.76,912.25
30/08/2019,4581.39,4675.09,4527.97,4670.14,5241874,1709.76,912.25
02/09/2019,4670.14,4718.64,4617.47,4660.14,3222692,1709.76,912.25
03/09/2019,4660.14,4668.64,4524.58,4542.92,5329564,1709.76,912.25
04/09/2019,4542.92,4685.84,4542.92,4667.13,3856760,1709.76,912.25
05/09/2019,4667.13,4751.29,4654.97,4702.96,4755168,1709.76,912.25
06/09/2019,4702.96,4702.96,4579.41,4665.17,4765075,1709.76,912.25
09/09/2019,4665.17,4675.73,4471.8,4588.94,4481996,1709.76,912.25
10/09/2019,4588.94,4662.74,4542.35,4662.74,4173394,1709.76,912.25
11/09/2019,4662.74,4876.22,4662.74,4865.8,10744206,1709.76,912.25
12/09/2019,4865.8,5084.02,4851.37,4925.69,6515120,1709.76,912.25
13/09/2019,4925.69,5011.97,4857.78,4990.12,3826305,1709.76,912.25
16/09/2019,4990.12,4990.12,4789.02,4830.46,3529739,1709.76,912.25
17/09/2019,4830.46,4831.28,4615.7,4655.69,5361036,1709.76,912.25
18/09/2019,4655.69,4783.15,4655.69,4683.98,3598843,1709.76,912.25
19/09/2019,4683.98,4683.98,4552.7,4561.67,5397837,1709.76,912.25
20/09/2019,4561.67,4567.39,4461.23,4566.05,8058257,1709.76,912.25
23/09/2019,4566.05,4566.05,4425.4,4486.25,5100521,1709.76,912.25
24/09/2019,4486.25,4486.25,4244.18,4256.65,5860795,1709.76,912.25
25/09/2019,4256.65,4295.72,4209.23,4295.72,5373834,1709.76,912.25
26/09/2019,4295.72,4393.23,4250.93,4250.93,4323801,1709.76,912.25
27/09/2019,4250.93,4360.19,4247.25,4282.4,4708564,1709.76,912.25
30/09/2019,4282.4,4348.32,4263.08,4279.36,4880558,1709.76,912.25
01/10/2019,4279.36,4292.5,4176.8,4210.42,12071123,1709.76,912.25
02/10/2019,4210.42,4213.3,4038.33,4048.54,4822719,1709.76,912.25
03/10/2019,4048.54,4048.54,3868.31,3903.71,5691051,1709.76,912.25
04/10/2019,3903.71,3912.53,3838.98,3912.53,5310786,1709.76,912.25
07/10/2019,3912.53,3937.83,3882.99,3915.93,3766231,1709.76,912.25
08/10/2019,3915.93,3964.63,3791.25,3824.91,5727077,1709.76,912.25
09/10/2019,3824.91,3846.09,3742.28,3758.99,5843806,1709.76,912.25
10/10/2019,3758.99,3828.62,3758.99,3811.61,7515544,1709.76,912.25
11/10/2019,3811.61,3968.01,3797.07,3968.01,5651452,1709.76,912.25
14/10/2019,3968.01,3968.01,3775.46,3819.38,5563182,1709.76,912.25
15/10/2019,3819.38,3878.33,3705.84,3705.84,6532005,1709.76,912.25
16/10/2019,3705.84,3705.84,3612.7,3631.1,6528355,1709.76,912.25
17/10/2019,3631.1,3639.66,3566.83,3591.63,6921778,1709.76,912.25
18/10/2019,3591.63,3619.35,3451.04,3451.04,7424881,1709.76,912.25
21/10/2019,3451.04,3573.76,3440.22,3496.03,5894538,1709.76,912.25
22/10/2019,3496.03,3528.71,3427.48,3475.46,5360287,1709.76,912.25
23/10/2019,3475.46,3604.87,3447.63,3583.07,6679205,1709.76,912.25
24/10/2019,3583.07,3589,3454.07,3474.12,4029198,1709.76,912.25
25/10/2019,3474.12,3539.05,3425.73,3519.63,3581701,1709.76,912.25
28/10/2019,3519.63,3597.33,3490.3,3571.52,5151651,1709.76,912.25
